,endog_vars,exog_vars,ieps_sin_gas_neto_(mdp)_r,importaciones_neto_(mdp)_r,ing_trib_sin_gasol_neto_(mdp)_r,isr_neto_(mdp)_r,iva_neto_(mdp)_r,model,params,split_date
59,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -43413.97953246022, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -339515.97127790493}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
60,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -133423.68306669244, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -686335.5123486833}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
61,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -71867.23925116728, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -237808.56896071672}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
62,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -40912.85743509466, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -351156.52256448916}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
63,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -30315.63996571675, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -299528.05449774466}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
64,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -130795.51908659749, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -859352.7575171257}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
65,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -75294.86797865666, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -311229.36750094825}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
66,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -76947.30621938803, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -565599.3210842267}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
67,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -79358.83296522615, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -571770.9816789569}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
68,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -87789.26170539437, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -478632.52526512323}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
69,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -87293.45173988189, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -594169.1988036041}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
70,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -43796.4485500867, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -385041.3417237359}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
71,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -15913.98136025318, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -310882.16598930815}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
72,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -120726.75214415183, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -250215.92488818988}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
73,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -69422.1707730603, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -489441.7789803897}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
74,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -9846.290337404236, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -92714.0584751335}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
75,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -21945.922018488403, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -281963.89872459695}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
76,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -134316.53405185416, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -438115.997595293}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
77,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -72676.5115740737, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -426596.59194696555}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
78,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -8553.036976940464, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -225752.76432888815}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
79,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -15835.252956640441, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -239757.75117828557}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
80,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -105424.22521313978, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -550599.9533088994}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2017-07-01
81,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -80379.13811049634, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -630220.0585950701}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2017-07-01
82,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -46341.3066551697, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -455418.9394992143}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2017-07-01
83,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -45951.225110129686, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -411697.3350660242}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2017-07-01
84,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -87671.98761489452, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1474229.6140719454}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
85,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -72648.7905458291, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1100909.6116855775}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
86,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -25306.77452638303, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -986875.8256411671}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
87,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -34961.43209549505, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1067423.890299646}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
88,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -117179.26657044701, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1263947.0237317297}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
89,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -79627.74266922427, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1073868.6082845633}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
90,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -8324.441210174467, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -951351.7302180375}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
91,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -34633.23721308098, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1054890.9077356502}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
92,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -112188.56262138137, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1424167.734915341}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
93,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -54925.37288143998, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1059657.7832890667}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
94,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -27932.553190735634, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -971985.459174819}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
95,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -24746.8246540986, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1007803.0303571082}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
96,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -80269.66485231416, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1497832.2929651465}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2018-07-01
97,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -49358.525762368925, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1066827.5500253434}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2018-07-01
98,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -23924.063227345934, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1013806.7537701412}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2018-07-01
99,['isr_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -25754.05801636493, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1064316.774907069}",,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2018-07-01
100,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -43823.03424666799, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -88959.95735288586}",ARIMA,"{'order': (2, 0, 2)}",2015-07-01
101,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -28175.87608648371, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -49094.14247687557}",ARIMA,"{'order': (2, 0, 3)}",2015-07-01
102,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -26678.25768022728, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -43781.09330888314}",ARIMA,"{'order': (2, 0, 4)}",2015-07-01
103,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -46265.69806138112, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -97096.42247242655}",ARIMA,"{'order': (3, 0, 2)}",2015-07-01
104,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -41187.70609353192, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -88312.89590252226}",ARIMA,"{'order': (3, 0, 3)}",2015-07-01
105,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -28620.329294476775, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -52678.9635348568}",ARIMA,"{'order': (3, 0, 4)}",2015-07-01
106,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -45319.20409948542, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -92076.67882468237}",ARIMA,"{'order': (4, 0, 2)}",2015-07-01
107,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -25845.872036940884, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -47202.954757654574}",ARIMA,"{'order': (4, 0, 3)}",2015-07-01
108,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -42001.10525266116, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -87604.35951730958}",ARIMA,"{'order': (4, 0, 4)}",2015-07-01
109,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 12147.277242674376, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -45592.88159872522}",ARIMA,"{'order': (2, 0, 2)}",2016-07-01
110,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 11135.959668376716, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -43011.637819173746}",ARIMA,"{'order': (2, 0, 3)}",2016-07-01
111,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 16093.770189750474, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -36658.60744938278}",ARIMA,"{'order': (2, 0, 4)}",2016-07-01
112,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 13879.000161547097, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -38781.40034561115}",ARIMA,"{'order': (3, 0, 2)}",2016-07-01
113,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 13115.482721912791, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -38449.53356087755}",ARIMA,"{'order': (3, 0, 3)}",2016-07-01
114,['iva_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 14900.46819696494, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -31704.89131353877}",ARIMA,"{'order': (3, 0, 4)}",2016-07-01
